text,class
Oh my Giddy Aunt! - Monkeypox case confirmed in Torbay _URL_,0
@Openly There may be a big monkey pox outbreak and shut it all down,0
Get the feeling Nature has reali.sed were too stupid to deal with Covid that it needed to give us an easier challenge - Monkeypox - to fail at.,0
Discord address: _URL_ She puts on a mask to prevent zombies with monkeypox.:face_screaming_in_fear:  #art #NFT #NFTs #nftart #NFTCommunity #NFTdiscord  #Nftprojects #nftproject #openseanft #nftart #nftcollector _URL_,0
@roinnslainte What's the red stuff? Monkeypox blisters?,0
"#MidlandsIPC teams, please see link below to the 3rd #monkeypox technical briefing from @UKHSA  Interesting info, will include on Mondays meeting :winking_face:  _URL_",0
"@73MilitaryMama With a cactus laced with chili peppers, salt, and monkeypox",0
Monkey pox bruuuuuuuhhhhhh… we really fcking this healthy life thing up,0
"@AmandaKvalsvig @EricCrampton @jrgoldman ""Monkeypox should be very controllable..""  Oh Dr..that's just challenging the MoH to descend to new depths of ineptitude.  Watch @minhealthnz snatch defeat and crisis from the jaws of 'very controllable'.",0
Happy Trans+ Pride for all our trans siblings. We pledge to protect you and we do anything until we all are equally safe. No LGB without the T I can't go because of bloody #Monkeypox but please join if you can. #trans #transpride _URL_,0
@JonoInAotearoa @Ahhmandah Someone we know has ebola or something... Might have been monkey pox.... It was something gross anyways :person_shrugging:,0
"Not exactly a ""fight"" when we're doing basically nothing ... The New York Times: The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say. _URL_",0
This is what monkey pox looks like _URL_,0
Another person I follow on Instagram got Monkey Pox :woozy_face:,0
Not me inspecting the 3 pimples that popped up on my forehead to make sure it's not Monkey Pox :face_with_diagonal_mouth:,0
@OceandocScott @TheWildMonkey2 Should have canceled gay pride month. Be loud be proud.. stop spreading monkey pox around!,0
"@edsuom I'm definitely feeling this, especially as a nurse. I wonder what working conditions are going to be like in the near future. So many colleagues sick, too many patients, surrounded by Covid at work, and then throw monkey pox into the mix :crying_face:",0
@brianocofaigh He got after coming here to Berlin. There's a lot of cases here. I'm fine because I got a Small Pox shot before coming to Europe and it protects 85% against Monkey Pox.,0
@NoDMsPerfavore Some kind of training to prevent monkeypox,0
What happened to monkeypox,0
@MullingMueller @DrEricDing @WHO @JPWeiland Everybody who wants to make sure they don't get monkeypox and doesn't plan to spend their life in soul crushing isolation,0
"@benryanwriter @TimLaheyMD As of Friday, @Labcorp not able to tell us whether pts will be charged for #monkeypox testing &amp; how much. Remember, @Labcorp and @QuestDX have charged pts $600 for 3-site testing for chlamydia &amp; gonorrhea. Convenient, but no way to address the #STI epidemic, or MPX.",0
So we've left monkeypox to manifest??,0
How do you catch monkeypox?!,0
"@BBCWorld AIDS, Ebola, Monkeypox, Meningococcal disease. Secure your borders.",0
Stupid monkeypox. Blah.,0
Monkey Pox Mike! _URL_,0
NYC Democrats blast Biden over monkeypox vaccine mess. Only now they are seeing the truth. The man is unfit _URL_,0
@NoDMsPerfavore I will keep it clean it's a monkey pox class,0
"6th case of monkeypox in Indiana, CDC says (Via WISH-TV) The 6th case of lies here in Indiana. _URL_",0
@Timcast What do you get when u put monkey pox and corona pox in the Hadron Collider?  Coming soon to a theater near you!!,0
Good morning from my mirror and monkeypox vaccine bandaid _URL_,0
@NoDMsPerfavore Monkey pox training.,0
Monkeypox done made it to SC. :woman_facepalming_medium_skin_tone:,0
"@GrndhoppingGrl @LGBwiththeT What are you talking about? They've done so much! Like peddle homophobic bullshit about monkeypox, or claim it's not homophobic to be against gay marriage, or to work with the heritage Foundation, or that school LGBT clubs are bad because of ""predatory gay teachers"" _URL_",0
@RicardodeLaEsp4 @DrEliDavid @JohnCunnington5 My jaw hit the ground when he said monkeypox and WHO is already talking about a monkeypox outbreak.,0
There's monkeypox in Arkansas. Arkansas Dept of health @ADHPIO @AsaHutchinson not sharing any information about this very contagious disease. Why? _URL_,0
Broke: Getting COVID at the conference Bespoke: Getting Monkeypox at the conference,0
"If there is a god and they are listening, could you give the Tory government an outbreak of monkeypox? Cos they deserve it _URL_",0
"#NowPlaying Japan Looks Ahead To Elections, Slow Monkeypox Response, Latest Jobs Report _URL_ #ShinzoAbe #assassinations #Monkeypox #MonkeypoxVirus #Unemployment #UnemploymentLow #News #WorldNews #USnews #NPRnews",0
Joe Biden will allow Monkeypox to spread across America because he is too scared to talk about how it is transmitted. _URL_,0
Are Queer Folks Prepared for the GOP to Use Monkeypox Against us?  #News #Politics #Washington #DC #LGBTQ #LGBTrights #LGBTQEquality #Pride:rainbow_flag: #HeteroSupremacy #Health #HumanityAtStake #HumanHealth #monkeypox  _URL_ from @TheAdvocateMag,0
Let the battle begin :microbe::cross_mark::gorilla:#CovidIsNotOver #Covid_19 #COVID #Monkeypox #MonkeypoxVirus #GodzillavsKong _URL_,0
First monkeypox patient evolves satisfactorily | _URL_ _URL_,0
First monkeypox patient evolves satisfactorily | _URL_ _URL_,0
"It's popular to blame the weak US #monkeypox response on individuals But finger-pointing misdiagnoses the problem The problem is the system Until we fix decades of underfunding &amp; entrenched bureaucratic inefficiency, history will repeat _URL_ _URL_",0
@GeorgeTakei You got monkeypox yet?,0
What's most concerning to me is that #monkeypox also has taken off in Central and Western Africa. Clearly genetic changes have occurred to make it more transmissible. _URL_,0
(1/2) This monkeypox vaccine rollout is a hot ass mess. Why isn't our government and society giving a damn about this virus? NYC is now the epicenter of America with 160 positive cases reported since yesterday.,0
"Lol, right?? That man's a creep! And way too powerful! Bet he's also responsible for monkeypox, hoof and mouth disease or whatever it is, and the cost of living in Hong Kong!! _URL_",0
_URL_ And people think Biden handled COVID vaccines well. The monkey pox vaccine demands are much less and Democrats still criticize Biden.,0
MONKEY POX _URL_,0
"Thanks @AlisynCamerota for having Ursula Bauer, our Deputy Commissioner of Public Health, on @CNN today to talk to New Yorkers about @HealthNYGov's monkeypox response. Full interview here: _URL_",0
@AndrewHewat And there's monkeypox looming on the horizon.,0
@kev7791 @Jules28494381 @JackBarbour_ Do that's how monkeypox started.,0
":backhand_index_pointing_down: GREAT thread on beating the (inexcusable) #monkeypox vaccine Hunger Games. Most are the very same tips that helped me get my :syringe: &amp; #4 would have made things faster! Fellow gays: grab the 1st appointment that you can, as soon as you can. We know how to do this. Let's do this.:rainbow_flag: _URL_",0
Be careful out there. This shit is getting real #Monkeypox _URL_,0
Not Monkey Pox!!!,0
Monkey Pox here... Looking for Paul... you've seen the picture... now you know why he's catting around... _URL_,0
@BeeClaudia00 That might be why it spread so quickly.  Same goes for Monkey pox. Be careful out there.,0
@SarahScarpetta @DiscoverLazio @discoveroma @Roma @1pcornwell @cricris76 @dlhill7 @cportela9 @GreysABC @Lieshia76 @LucyFarinelliPC @drstacigruber #Rome is so beautiful. It doesn't deserve all this! :loudly_crying_face: ...probably after Covid and monkeypox maybe we also want a cholera epidemic :face_with_rolling_eyes: _URL_,0
@NoDMsPerfavore Taking their Monkey Pox vaccination…,0
@LisaMarieBoothe I thought that Monkey Pox was the new thing.,0
@RT_com Macron should get a monkey pox jab,0
"@UXHenry And I bet if you already have an STI, that facilitates transmission via inflammation and other means. The gay men getting #monkeypox have also had a high rate of co-infection with STIs, research indicates.",0
"@JayEdylc Looks like she's got a monkey pox patch or scar on her left ass cheek :grinning_face_with_sweat: I saw Tucker Carlson had her on top of the Georgia guidestones twerking?:grinning_face_with_sweat::grinning_face_with_sweat: How would you feel seeing your daughter do that, definitely a failure.",0
"This Monkey Pox outbreak is going to ruin my ""social"" life. _URL_",0
"@poshpetcarenj @ChristineGuent8 @gabbystern @DrEricDing @WHO Conveniently this gives @WHO a scapegoat for people sick with #monkeypox to hate on, lowers public wariness until they themselves get sick (shop, work, travel till you can't anymore!), and makes people too ashamed of their lesions to seek testing (""What if they think I'm gay?"").",0
@BertfaceBerty @Sarah_zee123 Why are you asking me? My recent complaint about them is their monkeypox tweets which had zero support from public health services and were stigmatizing men who have sex with men.,0
Does it have monkey pox? _URL_,0
I complained about Covid but monkeypox sumn different. I'll be damned I catch that,0
"_URL_ As epidemics go, the monkeypox outbreak should have been relatively easy to snuff out. The virus does not spread efficiently except through intimate contact, a...",0
_URL_ The monkey pox is upon us.:speak-no-evil_monkey:,0
"_URL_ With more than 7,600 cases throughout 58 countries globally,AIDS Healthcare Foundation (AHF) urges the WHO not to repeat the past mistake of delaying declarations for COVID-19 and immediately declare the monkeypox outbreak a public health emergency!Repent!",0
"_URL_ via @Yahoo  Wait, according to the CDC itself the information they have on Monkey pox is it is EXTREMELY rare that someone dies from it and it last for about 3-4 weeks at the most and then goes away....we need a vaccine for this WHY?",0
":chart_increasing: ""Millions more Monkeypox vaccines are needed from Congress"" hit 10 signers!  :black_nib: Sign it to send a copy to your officials: _URL_ _URL_",0
":chart_increasing: ""Millions more Monkeypox vaccines are needed from Congress"" hit 5 signers!  :black_nib: Sign it to send a copy to your officials: _URL_ _URL_",0
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:monkey pox man escaping gotta got Jamaica turn upside down rn:loudly_crying_face:somebody gotta put a bounty on that man head tf,0
":fountain_pen: Sign ""Millions more Monkeypox vaccines are needed from Congress"" and I'll deliver a copy to your officials: _URL_ :incoming_envelope: No. 1 is from Joe to @SenFeinstein, @SpeakerPelosi and @SenAlexPadilla #CA12 #CApolitics #CApol _URL_",0
":fountain_pen: Sign ""Millions more Monkeypox vaccines are needed from Congress"" and I'll deliver a copy to your officials: _URL_ :incoming_envelope: No. 4 is from Benjamin to @SenFeinstein, @RepSaraJacobs and @SenAlexPadilla #CA53 #CApolitics #CApol _URL_",0
":fountain_pen: Sign ""Millions more Monkeypox vaccines are needed from Congress"" and I'll deliver a copy to your officials: _URL_ :incoming_envelope: No. 5 is from David to @BillCassidy, @SenJohnKennedy and @RepTroyCarter #LA02 #LApol _URL_",0
":fountain_pen: Sign ""Millions more Monkeypox vaccines are needed from Congress"" and I'll deliver a copy to your officials: _URL_ :incoming_envelope: No. 9 is from Misty to @RepPeterDeFazio, @SenJeffMerkley and @RonWyden #OR04 #ORpol _URL_",0
:middle_finger:. Got monkeypox yet. _URL_,0
:red_exclamation_mark:Demand Monkeypox Vaccines and Testing. Invitation Only? WTF????? Demand Vaccines:red_exclamation_mark:_URL_,0
:red_exclamation_mark:Monkeypox :red_exclamation_mark:This is not the cure for Monkeypox! Demand vaccines and testing! _URL_,0
:Spain: Spain #Monkeypox :downwards_button: _URL_,0
":thinking_face: hmmmm would you look at that. Covid originally came here from someone that was from the UK, Monkeypox was brought here from the UK. :thinking_face: am I the only seeing the only logic thing to do here",0
"…Against Monkeypox, Scientists Say. Our cdc ⁦@CDCgov⁩ &amp; nih ⁦@NIH⁩ fda ⁦@US_FDA⁩ are broken! Science has been overtaken by politics &amp; sluggish bureaucracy. C'mon! Be scientists &amp; protect! ⁦@CNN⁩ ⁦@USATODAY⁩ _URL_",0
"...and here he is highlighting someone's extreme case of monkeypox, having blown off everybody who had a similar problem with acute (or chronic) COVID infection _URL_",0
.@MayorBowser : It's now been &gt;5 days since your admin ran out of monkeypox vaccine in 2 minutes. No new information from your admin since. Gay men are your constituents. They need shots. And we need daily updates from you on your efforts to get them for us until you succeed.,0
.#Monkeypox is not newsworthy.,0
.Monkeypox Clay Clark Amanda Grace _URL_,0
"'Absolutely be concerned.' Monkey-pox cases are surging in So Florida ~ a viral disease once rare in the US.. cases have risen rapidly, Florida's case count is surging the third most of any state.. Me: @GovRonDeSantis, what are you willing to do? _URL_",0
"""Annuh monkey pox u have, a just few mosquito bites""",0
"""As epidemics go, the monkeypox outbreak should have been relatively easy to snuff out… ""Yet the response in the U.S. has been sluggish &amp; timid, reminiscent of early days of the Covid pandemic… raising troubling questions"" re public health operations _URL_",0
"""Do we ever run out of fighter jets?"" The US is the wealthiest third-world nation on the planet. #FailedState The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo",0
"""Enjoy my vacay"" idk as inconsiderate as we are I can't see somebody sayin that in that situation doesn't monkeypox make you hideous?",0
"""Get the monkeypox vaccine if you can!"" Babe we're literally trying",0
"""I don't know what else to say. We should have learned our lesson back then. We should have learned our lesson during covid. And we should be applying those learned lessons NOW"" ⁦@honeymahogany⁩ via ⁦@DarrinReedCowan⁩/@kpixtv #Monkeypox _URL_",0
"""I'm starting to think there may be a really easy way to avoid getting monkeypox."" _URL_",0
"""It is time [...] to recognize a growing reality: Monkeypox is now a pandemic. And unless we declare an emergency and act quickly to combat it, we risk repeating the same mistakes we made with our covid-19 battle."" A fall resurgence of #COVID19, along with a surge of monkeypox? _URL_",0
"""Many early cases of CA-MRSA were identified in MSM, leading to questions and assumptions..."" We now know it is common in communities of close physical contact (e.g., athletes). #Monkeypox",0
"""Monkey Pox patient escaped in nearby get away car"" :loudly_crying_face:",0
"""Monkey Pox patient escaped in nearby get away car"" :loudly_crying_face: _URL_",0
"""Snafu"" If this were f'ed up this badly under #Trump they'd be calling him homophobic and impeach him for it.  NYC #Democrats blast Biden over #Monkeypox vaccine mess  _URL_ via @nypmetro",0
"""There will not be an excessive outbreak of monkeypox in the DR"" | Beetroot _URL_",0
"""There will not be an excessive outbreak of monkeypox in the DR"" | Beetroot _URL_",0
"""They are coming for us"" could also be applied to the stigmatization of monkeypox... The question is not ""Will they use monkeypox against us?"" It is ""Will we be ready for them when they do?"" _URL_",0
"""We're all going to die!"" says worried mother as she keeps her family indoors during the outbreak of deadly Monkey Pox virus sweeping across New Zealand",0
"(1/3) Whatever y'all do, please do not start shaming people for #Monkeypox. That's so stigmatizing and will only make more people start to suffer in silence, and possibly not get help. I've seen statuses that remind me of how queer folks were treated in the early 80's &amp; 90's.…",0
@___rashad_ The monkey pox one?,0
@__juliawilson Only two cases so far … very dangerous virus :microbe: way dangerous than monkeypox and covid,0
@_dougoud Get your monkeypox vaccine now!,0
"@_EshaBoo_ Covid back along with a new one they calling zombie virus detected in Ghana. Monkey pox spreading, girl it's a lot",0
"@_GordonGartrell I was just telling my best friend that. Why I'm going to pay to goto theater when I'm paying for a Peacock subscription and 45 days later bloop… and I love the theater experience but right now … nah… Covid, Monkey Pox, meningitis floating about … I'm good on people",0
@1Btchen Does he have monkey pox?,0
@1Btchen Is that monkey pox?,0
@1Btchen Monkey pox,0
@1Btchen Omg does it have Monkeypox?!?,0
@1NewsNZ Found the monkey pox protection suit no jab required _URL_,0
@1NewsNZ Only monkey pox here in NZ resides in Parliament ! The soonest it's cleared out of there the better !!!,0
@5eekT4eTruth Bet Justin Trudeau will soon enough get Covid/Omicron and Monkey Pox and go into hiding.,0
@ABC7 Monkeypox....,0
@ABC7 Sounds like a monkeypox super spreader event.,0
"@abcnews I'm still reeling from the monkeypox pandemic to think about Covid again  Just hook us all up to a permanent, slow-release vax drip already",0
@AbisolaAlawode Ignorance is worse than monkey pox,0
@Above_allLove @theblaze It's probably done by a male teacher that was pregnant who identified as a younger female who was gay and non-binary but fluids so the gender changes throughout the day who maybe had monkeypox,0
@aclarkwhitman @lavern_spicer Monkeypox?,0
"@AdeshinaMan Read the room, dude. I'm not a #LetItRIPper.  Pool party?! Mid-pandemic?! #superspreader  Come &amp; catch #SARS2 #BA5 #Centaurus with a dash of #monkeypox?! Hard pass! I #StayHome #StaySafe #WearAMask #N95 My pool party days are OVER! Now I just have a Summer Waves pool in the yard!",0
"@AdvoBarryRoux Aowa, so many loans. And why R500 billion. So far this monkeypox is not displaying the same aggressive infection rate as covid-19.  This is just another opportunity for large scale looting to once more happen. We will b paying these loans for decades to come.",0
@AFP #Monkeypox and #COVID19 thank you for your participation,0
"@AGWilson @RepSwalwell I know what I vote for, and we're not getting it. Roe was not codified, Trump has had no consequences, the filibuster still exists, DeJoy is still running the USPS, COVID and monkeypox are still a problem that nothing being done about, student loan forgiveness hasn't happened.",0
@Ahhmandah You can at least take comfort that your chance of catching monkey pox is almost zero! (though not zero),0
@AlanBixter Monkeypox lol?,0
"@Alankaye9 Yup. I'm trying to decrease our (family)exposure to the virus, incl monkeypox. Once we get COVID, our immunity is weakened &amp; that means we're prime targets for other viruses.",0
@aletweetsnews @ShutDown_DC Green Bandanas means ? monkey pox carrier?,0
@alex107568 @florian_krammer @Sander_Lab Cause there isn't enough vaccine and side effects are bad. We will likely get the newer monkeypox vaccines soon.,0
@AlexBerenson @RexChapman Monkeypox is the next shiny object for the legacy media to get fixated over. This is the emoji string so far: :dna::Ukraine::monkey:,0
"@AlexBerenson @RexChapman Monkeypox, you say? :thinking_face:",0
"@AlexBerenson @RexChapman My favourite thing of this pandemic was seeing the same nutcase who advocated for boarding up the unvaxxed in their homes, tweeted out tips on how to have safe gay orgies during a monkeypox pandemic.",0
@alexmeshkin @benryanwriter Haters gonna hate @alexmeshkin Keep up the great work!  You're actually making a difference and hopefully your tests will soon show how widespread Monkeypox is and that it's NOT just spreading in gay people. Because we are currently only vaccinating and testing gay people.,0
"@alexmeshkin @RioSlade @Mark_Butler_MP any plans, ideas about dealing with the monkey pox pandemic? Here's a plan you can copy given National Cabinet, ICEG,AHPPC,ATAGI, CHOs, Premiers, Secretary of Health have done nothing. #PublicHealthFailure",0
"@alexmeshkin @TheAtlantic @BenMazer @reluctantlyjoe @LizHighleyman Saliva tests for #monkeypox sound great, so long as they're reliable. That's why the CI of the sensitivity/specificity question is vital, as is the question of whether this assay has been tested on enough samples to be rolled out.",0
"@alexmeshkin Alex, are false negatives possible with the Monkeypox tests (both your test and the other tests)? I've seen a couple people (on videos) who have rashes that appear to be Monkeypox and yet say they tested negative either on a general Orthopox test or on a Monkeypox test.",0
"@alexmeshkin By sensitivity and specificity I was referring to how accurately the test detects presence and lack of presence of monkeypox. Also, is this a test for orthopoxvirus or monkeypox? Regardless, do you send positive results to CDC for confirmation?",0
@alexmeshkin Could you please inform in what the monkeypox test consists of? Blood sample looking for antibodies?,0
@alexmeshkin I'm not aware of any FDA approved saliva test for #monkeypox. Kindly respond with evidence that this test is legit.,0
"@alexmeshkin This is the CDC guidance for testing of #monkeypox. There is no mention of oral testing. Instead, the CDC says that swabs of lesions should be taken. _URL_",0
@ALLIANCELGB So telling that the most recent post by this page is about how gay men are spreading Monkey Pox.,0
@amandalhu :smiling_face: I think all the Monkeypox talk has gotten to me.,0
@ambrosia_omG Is monkey pox even deadly enough for people to be acting like this? Not saying it's not a safety concern but jeez it's not ebola or even covid,0
@AMShowNZ is a purveyor of infotainment ONLY. #RyanGnashersBridge sets itself up as some kind of medical scientist HE IS NO MORE THAN AN ANCHOR. When discussing #MonkeyPox he is doing Kiwis a disservice.,0
"@amymaxmen BA.2.75 Omicron is in NZ and most countries, and will cause a LOT of injury and death :crying_face: and : Monkeypox is getting a huge population to evolve; uncontrolled spread. The severity of both will continue to increase while public health continues to be (systematically dismantled) :grimacing_face: _URL_",0
@anamariayesdesn Thought it was monkeypox almost - but then googles and turns out if you're allergic to latex you tend to get a poly allergy too after your Dr makes you switch. Gonna have to buy all new and hope it works out,0
@AnAmericanRep @FoxNews @GOP What does this have to do with the story? Were her comments in response to monkeypox?,0
@Andi_O Go home…Monkeypox at large:confounded_face:,0
@andme339 @Darth_Sidiouss @chelseapvrcella @nypost Nope because that would be homophobic and unfair. Besides nobody died from Monkeypox yet.,0
@Andremhylton Most people placed in COVID19 isolation tend to be cooperative. This monkeypox person doesn't seem to be 'normal'…,0
@AndrewC77256209 Looks like the monkey pox got you tedros,0
@AndrewHewat Add monkeypox into the mix soon. We live in 2 different realities. This is on the western leaders. They are leading us off a cliff with death and disability waiting. We need adults in charge who actually care about our children's lives and the future of the planet.,0
@AndrewHewat And monkey pox is in the wings,0
@AndrewVossy @brisbanebroncos @NRL_Dragons @FOXNRL @kayosports You're lucky isn't MonkeyPox!!,0
@AndrewVossy @RoosterPedro Have a good call today @AndrewVossy can we get an on air confirmation that it wasn't MonkeyPox,0
"@angryblkhoemo @AshleyLatke The instant they started associating monkeypox with gay people, I knew fuck all would be done about it.",0
@anonymouse728 And monkeypox has just added to the pot,0
@anonymouse728 Yes. I've been assuming that since the get-go but doubly so now with monkeypox.,0
"@Ant1850 @SamsSCBurner What about ism would require me to have been racist in the first place. You're being racist by thinking that just because a disease is called monkey pox, that I'm referring too black people or something. Fucking idiot. You Chivas USA shit stains are worst fan base in sports.",0
@APazyryk @pudgenet My work is based on interviewing scientists about infectious disease. I am only as good as those experts and their research. So I need to be discerning about who I interview/cite. I would never cite Feigl-Ding about monkeypox because he doesn't actually do work in that realm.,0
"@apmalong @TutusNTinyHats @jonlevyBU Look at the spread of Covid for example, in January, Feb, March of 2020 and the missteps of CDC and FDA. Likewise the past few months response to Monkey Pox including Dr. Angela Rasmussen's dismissal of it even being an issue and calling anyone concerned dismissive rude terms.",0
@apoorva_nyc Hmmm...Monkeypox is spread through physical contact. In essence u r demanding that the Gov make it safe 4 them to engage in their chosen lifestyle. Much like the pro-choice crowd - I refuse to take responsibility 4 my conduct &amp; demand that someone else take responsibility.,0
"@Argumen10052117 @S_K_Slaughter @LethalityJane Throwing all the women in jail for getting monkeypox because the states wont enforce pandemic protocols seems on brand for most of those states, TBH",0
@arianaxxxricci Quickest way to get monkey pox,0
@AriannaEditrix @terminalyill3st Why is a virus being called monkeypox racist?,0
@arjintinia @NikkiFried Keep your FREAKAZOIDNESS with your own peeps! You should be concentrating on the MONKEYPOX that is spreading amongst your group,0
@Aryan183005 @fartsmella469 @FreshKing90210 @brokeangeI have fun with your monkey pox also have fun with your homeless crisis i hear the UK has a higher homeless rate than the US per capita :) _URL_,0
@asexuaIthoughts Icb cuz my coworker told me about monkey pox a while ago cuz she was scared like is it real,0
@askanonpro Quite possible he might be planning to go to Carnival! And imagine the guy winding up on people with his monkeypox! They need to publish his name and picture!,0
"@AubreySophi @loveforcambridg @richardaeden @mailplus The only list you are on is on the STD list on the internet! Hope your double chlamydia, gonorrhoea cleared up. Please jeep you legs closed monkey pox is upon us!",0
@axelated No monkeypox at this stage... but maybe influenza,0
@Babe_of_Swolls Oh no! That sucks :pensive_face: Still better than if it was Monkeypox though,0
@backtolife_2023 @MailOnline The CDC just announced the discovery of the first symptom experienced by people that have contracted Monkey Pox. Each patient said it all started with a pain in their anus!,0
@backtolife_2023 @plymouthian @MailOnline They ARE the monkey pox.,0
@bad_batch_rex @RickSharpe15 I feel badly for teachers -- they are so exposed and getting zero recognition for how high their exposure is. and monkeypox isn't COVID but together with COVID it will be an adventure - plus even our do-nothing government is saying fall and winter will be difficult,0
@baeegif at what point are they asking monkeypox patients for their sexual orientation :loudly_crying_face:,0
@BarackSgt @NoStopLimit @manpreetkailon Still plenty to come in $SIGA since Friday had THE most number of monkeypox cases in a day.,0
@benryanwriter @alexmeshkin @CDCgov @US_FDA 10 Monkeypox tests per day in NYC is ridiculously low.,0
"@benryanwriter @alexmeshkin @CDCgov @US_FDA China has no reported monkeypox in the entire country, but they have monkeypox tests to sell from 3 companies. Wondering how did we get behind again? _URL_",0
@benryanwriter @alexmeshkin @LizHighleyman @Slate He keeps shifting the goalposts &amp; reasoning. Only engage with honest actors w rational neutrality &amp; science backed understanding. Not ones who propagate that only gay men get Monkeypox that continues to harm public health and perpetuate stereotypes @alexmeshkin,0
"@benryanwriter @alexmeshkin @MelpomeneMel @AlainTuchmaier @arimoin @dr_kkjetelina  Would you be interested in joining a Twitter Space about #MonkeyPox diagnostics, epidemiology and the road ahead with @alexmeshkin ? Many following this thread would love to learn more :folded_hands:",0
"@benryanwriter @Labcorp Thanks, Ben. BIG prob! @CDCgov, pls pay attention. @Labcorp has a hx of price-gouging STIs &amp; pts w insurance often get stuck w big bills. No testing w/o knowing the rules. BTW, testing for an emerging epidemic like #monkeypox should be free, if we want to stop it. Right?",0
@benryanwriter @NBCNews @NBCOUT I read the article and appreciate the gay men telling their stories. Really eye opening as a Canadian to read about American health care system. In Canada the monkeypox vaccine roll out in Toronto &amp; Montreal very good.,0
@benryanwriter I'm not aware of any FDA approved lesions test for #monkeypox either or PCR tests COVID for that matter ;),0
@benryanwriter We need so much more coverage of the urgent need for #paidleave for all. What happens to the person caregiving for someone w/monkeypox or Covid or other Illnesses? Or really anyone with a health condition? They rely on gofundme rather than public policy. It's so hard on people,0
@BenSillett And monkeypox :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0
"@Big_Butter_Bear It's just weird when he posts about taking a break for mental reasons and gays are like ""lol he's got monkeypox."" Like very much not this.",0
@Big_twig_guy @CJLatAm @ohnoanyw More monkeypox for me! _URL_,0
@BigBootyAzzRudy Chill. Monkey pox is real! Eating the boys up. Niggas suffering!,0
@biscuitybase @HJoyceGender Just look at what Clark has said and the general tone of tgier monkey pox coverage  And thier proximity to anti gay politicians,0
@BladeeCity2 U got Covid and monkey pox under ur Nails,0
@blairdrysdale77 @NMadeinNZ The word on Twitter seems to indicate it's for the monkey pox. I'm assuming the rat tests aren't effective there? Twitter must be wrong. Wouldn't be the first time,0
@blairmcdougall It could be a lot worse say like Monkey Pox? I expect you are glad you had all the vaccinations now?,0
@BobStone3 @FoxNews What does this have to do with the monkeypox story?,0
"@Booly47 @MillorBaby @Sapphichazard @CJLittlemore ""monkey pox (based on homophobia &amp;..."" I take it you don't know how HIV spread. How ignorance, denial, &amp; secrecy let a plague decimate a generation. Stupidity is the refusal to learn from history. Criminality is prioritising a political agenda over public health. NHS &amp; UK HSA: _URL_",0
@BostonGlobe Can't lose a fight if you don't try fighting #monkeypox #MonkeypoxVirus _URL_,0
@BostonGlobe That was quick. It took them 102 years to lose the fight with herpes lol then again we may be in a viral research boom. We will get it figured out if we get funds and demand aimed properly  #cureherpes #hsv #curehsv #Monkeypox #virus,0
@BoyInHD I'm in a relationship so when we first heard about the possibility of there being monkeypox spread and we decided to become monogamous again we did that with Covid too… but my real concern is the fact of the city/ government is withholding vaccines that's BULL:pile_of_poo:,0
@bralen_austin @NBA @BrooklynNets @BenSimmons25 The only break out he'll have is probably Monkey Pox!,0
@brattybrbie @milfysoph34 And get monkeypox? Nah I'm good,0
@BreeNewsome Just wait until the monkeypox scars start showing up.,0
"@BriannaWu Please no.  Biden won't run again. By the time it's time to announce it, the Monkey Pox they're ignoring will have killed off some kids. People will be pissed.",0
@BristOliver Don't we just need monkey pox parties? They sound more fun than chicken pox parties. :rolling_on_the_floor_laughing:,0
"@BristOliver Well come on, now I don't know whether to accuse you of being a minimiser, or a zero monkeypox zealot!? :person_shrugging:",0
"@BryBrightside @ParentMishmash Or better yet, just publish that link to the same Facebook group and everyone can be aware that monkeypox transmits in multiple modes, and can remain infectious for many weeks on surfaces.",0
"@BuckRoper @R_H_Ebright I think you're confused. We were discussing monkeypox, not covid.",0
"@BuckRoper @R_H_Ebright Umm... Not sure who ""they"" are in your comment. Monkeypox is an orthopoxvirus like smallpox. You have heard of smallpox? Right?",0
@Butch36940338 @jeffreyyjr @ESPNFC More chance of getting monkey pox from your mom than anyone tbf,0
@Bwalds_ @OptaJack @NYCFC @MLS Get your monkeypox vaccine Chester,0
@CallaghanTd @Independent_ie @GardaTraffic @DublinAirport Agree. They should have been checking planes coming back from #pride celebrations all over Europe to help prevent the pandemic of #monkeypox @drericding,0
@callmequam Monkeypox got him lashing out on the TL. I heard it makes you irritable. God Speed :folded_hands_medium-dark_skin_tone: _URL_,0
"@CalltoActivism :monkey:Waiting to see how many GOP wives come down with ""surprise"" monkey pox.:orangutan:",0
@captainoldsalt Sounds like you might have monkey pox? :p,0
@carnivalist2 @MavicChen1983 @BallouxFrancois Is that the new monkey pox mask?,0
@CaseyDeSantis @GovRonDeSantis Monkey Pox is coming for @GovRonDeSantis,0
"@CatBailey Yup. In some places they are not even testing for monkeypox unless you are a gay man, so of course it's a ""disease of MSM"".  And it's spreading. And it can spread before the pox sores appear.",0
@cbolone @madiisonmoore Although I'd rather have monkey pox than a dogshit personality,0
