created_at,user is verified,user has url,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,class
2022-07-09 06:50:31,False,False,2015-04-05 07:26:29,0,1,0,0,273,2476,9391,0,0
2022-07-09 06:52:02,True,True,2010-03-26 20:38:00,0,1,2,0,744196,241,335887,868,0
2022-07-09 06:56:17,False,False,2019-12-05 20:58:10,0,0,1,0,215,207,22197,1,0
2022-07-09 06:59:22,False,True,2019-09-03 18:33:04,0,0,0,0,159,53,26482,1,0
2022-07-09 07:00:01,False,True,2016-07-26 07:46:33,0,0,0,0,153,259,4330,0,0
2022-07-09 07:00:02,False,False,2019-02-12 08:49:03,0,0,0,0,1629,1159,3527,18,0
2022-07-09 07:00:16,False,True,2014-06-20 19:46:06,0,0,0,0,518,1,12838,12,0
2022-07-09 07:00:37,False,True,2018-03-01 09:11:22,0,0,0,0,944,1726,2289,7,0
2022-07-09 07:00:49,False,True,2019-10-14 04:02:56,0,0,0,0,4517,5000,153691,14,0
2022-07-09 07:02:02,False,True,2010-04-29 13:56:48,0,0,0,0,4138,3736,1838759,262,0
2022-07-09 07:04:26,False,True,2013-08-12 12:04:20,0,0,0,0,1700,1283,1557843,193,0
2022-07-09 07:05:55,False,False,2020-02-23 00:20:23,0,0,0,0,53,2195,16965,5,0
2022-07-09 07:08:24,False,True,2010-06-06 18:53:21,0,0,0,0,2056,21,90240,6,0
2022-07-09 07:10:22,False,False,2019-08-31 21:43:52,0,0,0,0,70,238,13862,1,0
2022-07-09 07:13:43,False,False,2011-07-20 02:09:21,0,0,0,0,446,2449,37261,9,0
2022-07-09 07:13:49,False,False,2022-01-05 02:50:36,0,0,0,0,122,149,8120,10,0
2022-07-09 07:14:07,False,False,2022-03-02 07:31:59,0,0,0,0,5,1,69762,0,0
2022-07-09 07:14:08,True,True,2017-12-07 09:13:29,0,0,0,0,58123,653,19161,215,0
2022-07-09 07:15:07,True,True,2008-10-30 17:59:37,0,0,2,1,156505,2093,288527,2083,0
2022-07-09 07:15:17,False,False,2011-07-27 14:40:15,0,0,0,0,20414,12,364613,108,0
2022-07-09 07:15:59,False,False,2022-02-15 11:37:43,0,0,0,0,0,8,3336,0,0
2022-07-09 07:16:00,False,False,2022-02-15 11:37:43,0,0,0,0,0,8,3336,0,0
2022-07-09 07:18:02,False,True,2016-06-20 06:38:00,7,2,23,10,316,624,201,2,0
2022-07-09 07:19:06,False,False,2020-03-25 21:38:48,0,0,4,0,667,927,4874,1,0
2022-07-09 07:19:19,False,False,2013-09-28 14:48:54,0,0,0,0,256,800,14423,6,0
2022-07-09 07:20:02,False,False,2010-10-01 01:27:03,0,0,0,1,499,1157,7071,12,0
2022-07-09 07:20:11,False,False,2013-09-28 14:48:54,0,0,0,0,256,800,14423,6,0
2022-07-09 07:20:19,False,True,2015-07-27 09:42:49,1,0,3,0,763,1473,2413,13,0
2022-07-09 07:21:35,False,True,2010-09-01 21:06:16,1,0,1,0,971,689,824293,71,0
2022-07-09 07:21:42,False,False,2022-04-20 14:08:00,0,0,0,0,3,112,2152,0,0
2022-07-09 07:22:26,False,False,2022-05-10 10:35:08,0,0,0,1,4,29,6053,0,0
2022-07-09 07:23:03,False,True,2011-07-21 01:26:43,0,0,2,0,3688,1226,34346,86,0
2022-07-09 07:24:14,False,True,2021-09-25 11:11:25,0,0,0,0,34,59,28317,1,0
2022-07-09 07:24:16,False,False,2021-08-30 08:02:52,0,0,0,1,218,296,2551,2,0
2022-07-09 07:24:33,False,True,2010-12-28 09:14:59,1,1,4,0,2169,1896,20397,31,0
2022-07-09 07:25:06,True,True,2008-12-21 22:51:35,19,21,26,14,81008,85,34736,626,0
2022-07-09 07:25:36,False,True,2015-07-27 09:42:49,0,0,0,0,763,1473,2413,13,0
2022-07-09 07:26:29,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 07:26:35,False,True,2015-04-11 13:00:06,0,0,0,0,799,16,471330,54,0
2022-07-09 07:26:45,False,False,2019-03-24 20:56:01,1,0,1,0,2935,4804,52065,15,0
2022-07-09 07:26:56,False,False,2014-11-28 22:13:07,0,0,1,0,48,229,307,1,0
2022-07-09 07:27:12,True,True,2008-04-04 09:03:48,12,38,44,12,231375,348,170606,1478,0
2022-07-09 07:27:29,False,True,2021-12-19 15:33:18,0,0,0,0,0,0,364,0,0
2022-07-09 07:27:33,False,False,2017-01-22 12:05:04,0,0,0,0,132,1,20000,2,0
2022-07-09 07:28:02,False,True,2009-12-14 07:50:31,0,1,0,0,374,7,130727,18,0
2022-07-09 07:28:17,True,True,2007-06-22 22:26:43,27,15,24,21,96007,170,190123,987,0
2022-07-09 07:28:58,False,True,2022-02-17 20:50:26,0,0,0,0,15,1,2495,0,0
2022-07-09 07:29:01,True,True,2009-04-10 17:10:53,5,1,9,0,1758170,444,313725,26584,0
2022-07-09 07:29:04,False,True,2009-10-31 09:17:17,0,0,0,0,2439,889,38374,147,0
2022-07-09 07:29:35,False,True,2010-12-28 09:14:59,0,0,4,0,2169,1896,20397,31,0
2022-07-09 07:30:04,True,True,2008-10-08 22:43:25,2,0,5,0,112060,2290,202212,2473,0
2022-07-09 07:31:07,False,False,2014-01-09 00:04:25,0,0,0,0,378,77,62142,47,0
2022-07-09 07:31:37,False,False,2012-03-26 23:48:54,1,2,4,0,475,852,12988,6,0
2022-07-09 07:32:19,False,False,2020-11-24 19:33:46,0,0,0,0,2266,1801,62302,4,0
2022-07-09 07:32:46,False,False,2021-03-15 05:34:06,0,1,0,0,355,235,260,3,0
2022-07-09 07:33:00,False,False,2009-09-05 11:47:01,0,0,0,0,68,236,7692,6,0
2022-07-09 07:33:05,False,True,2022-01-14 23:40:55,0,0,0,0,103,1,128163,1,0
2022-07-09 07:33:36,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 07:34:24,False,True,2019-10-10 08:50:35,0,0,0,0,3,159,508,0,0
2022-07-09 07:35:26,False,False,2022-03-02 07:31:59,0,0,0,0,5,1,69762,0,0
2022-07-09 07:35:34,False,True,2009-02-19 13:32:17,0,0,0,1,7430,3136,46646,360,0
2022-07-09 07:35:54,False,False,2014-09-24 07:28:35,0,0,0,0,2612,1803,624648,520,0
2022-07-09 07:36:51,False,False,2013-03-27 19:20:26,0,0,0,0,11,34,11350,5,0
2022-07-09 07:37:09,False,False,2013-10-25 18:57:12,0,0,0,0,1534,2624,58254,434,0
2022-07-09 07:38:43,False,False,2017-02-15 02:37:47,0,0,0,0,89,63,2155,1,0
2022-07-09 07:39:05,False,False,2022-05-18 06:28:52,0,12,37,0,293,224,4090,0,0
2022-07-09 07:39:12,False,True,2018-09-17 08:24:27,6,0,12,0,20370,394,3678,49,0
2022-07-09 07:39:40,False,False,2020-07-15 10:24:17,0,0,0,0,4828,6,21761,4,0
2022-07-09 07:40:28,False,True,2009-04-26 16:30:59,0,0,0,1,1859,39,510,76,0
2022-07-09 07:41:03,True,True,2011-06-01 22:24:47,2,11,9,4,118770,2004,191066,686,0
2022-07-09 07:41:14,False,True,2021-09-25 11:11:25,0,0,0,0,34,59,28317,1,0
2022-07-09 07:41:43,False,True,2021-02-10 19:14:51,0,1,0,0,13,26,13132,3,0
2022-07-09 07:42:19,False,False,2017-06-11 12:38:12,2,2,6,0,1098,1813,40235,9,0
2022-07-09 07:43:51,False,False,2010-01-07 17:28:03,0,1,3,0,4170,4999,34796,3,0
2022-07-09 07:44:22,False,True,2009-01-22 02:39:40,4,1,6,0,23518,14960,146026,287,0
2022-07-09 07:45:08,False,True,2014-08-18 02:46:20,13,9,26,3,15573,4106,67176,118,0
2022-07-09 07:45:12,False,False,2022-01-08 10:27:26,0,0,0,0,1144,2814,4641,6,0
2022-07-09 07:46:21,False,False,2011-07-20 02:09:21,0,0,0,0,446,2449,37261,9,0
2022-07-09 07:47:26,False,False,2021-09-18 05:14:28,0,0,0,0,126,92,309,3,0
2022-07-09 07:47:28,False,False,2010-05-28 08:34:35,5,7,11,1,570702,3885,109902,288,0
2022-07-09 07:47:31,False,False,2021-09-18 05:14:28,0,0,0,0,126,92,309,3,0
2022-07-09 07:48:02,False,True,2016-02-13 10:25:52,0,0,0,0,11,101,1834,0,0
2022-07-09 07:48:38,False,False,2019-11-06 23:04:07,0,0,0,0,398,1111,16215,8,0
2022-07-09 07:48:53,False,False,2021-07-14 22:51:13,1,1,5,1,237,408,4134,2,0
2022-07-09 07:49:27,False,False,2022-03-28 16:02:30,0,0,0,0,4,1,13805,0,0
2022-07-09 07:50:47,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 07:50:57,True,True,2020-01-28 14:39:04,0,0,0,0,974,175,3594,10,0
2022-07-09 07:51:36,True,True,2012-02-03 17:00:48,0,0,0,0,30324,139,98436,242,0
2022-07-09 07:53:12,True,True,2011-06-01 22:24:47,13,8,12,4,118770,2004,191066,686,0
2022-07-09 07:53:19,False,True,2021-11-12 18:30:21,0,0,0,0,485,1131,73905,0,0
2022-07-09 07:56:35,False,False,2019-08-20 09:46:38,0,0,0,0,87,537,26960,0,0
2022-07-09 07:57:09,True,True,2008-02-11 20:18:48,0,0,0,0,36016,36140,206965,1143,0
2022-07-09 07:57:11,False,True,2015-08-01 07:56:51,0,0,0,0,360,242,116512,4,0
2022-07-09 07:57:14,False,True,2009-06-09 21:49:47,0,0,0,0,987,231,42357,47,0
2022-07-09 07:57:14,False,True,2015-08-06 11:35:27,0,0,0,0,1918,414,25826,220,0
2022-07-09 07:57:19,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 07:58:11,False,True,2021-08-02 02:36:41,0,0,0,0,58,72,23796,0,0
2022-07-09 07:58:56,True,True,2009-06-08 15:17:36,61,3,126,7,159905,1932,23242,4472,0
2022-07-09 07:59:02,False,False,2009-05-17 19:40:14,0,0,0,0,18716,20577,366532,182,0
2022-07-09 07:59:33,False,True,2020-09-07 16:15:26,0,0,0,0,134,8,185691,4,0
2022-07-09 07:59:38,False,False,2022-01-31 13:45:47,0,0,0,0,3,0,7582,0,0
2022-07-09 08:00:01,True,True,2011-01-25 11:24:31,1,0,1,0,213620,106,201173,999,0
2022-07-09 08:00:11,False,True,2022-07-03 15:43:58,0,0,0,0,853,0,78,0,0
2022-07-09 08:00:13,False,True,2011-07-07 11:05:15,0,0,0,0,2405,449,26059,48,0
2022-07-09 08:00:39,False,False,2009-01-04 02:58:38,0,1,2,0,1176,1475,11388,35,0
2022-07-09 08:00:40,False,True,2019-01-18 01:46:46,0,0,0,0,1250,4993,5257,5,0
2022-07-09 08:01:14,False,True,2009-03-05 11:19:55,1,0,1,0,112432,858,48309,851,0
2022-07-09 08:01:24,False,True,2013-05-09 14:35:19,0,0,0,0,4615,940,34745,85,0
2022-07-09 08:01:24,False,True,2011-01-11 11:18:49,0,0,0,0,3776,700,20909,78,0
2022-07-09 08:01:24,False,True,2013-03-25 14:10:41,0,0,0,0,4509,1200,35200,72,0
2022-07-09 08:01:47,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 08:03:18,False,False,2014-04-25 23:33:43,0,1,0,0,1094,1623,26328,3,0
2022-07-09 08:04:44,False,True,2009-04-12 19:11:06,0,0,0,0,950,190,499489,12,0
2022-07-09 08:04:59,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 08:05:38,False,True,2009-03-29 04:17:08,0,0,0,0,129,2380,111313,7,0
2022-07-09 08:05:52,False,True,2016-11-10 10:40:52,0,0,1,0,233,391,7086,4,0
2022-07-09 08:06:19,False,True,2008-08-06 19:51:01,0,0,0,0,1057,975,252271,361,0
2022-07-09 08:07:02,False,True,2012-01-04 11:34:32,185,15,446,16,8514,1329,25059,149,0
2022-07-09 08:07:06,False,True,2012-01-04 11:34:32,28,2,67,5,8514,1329,25059,149,0
2022-07-09 08:07:12,False,True,2022-06-28 22:08:10,4,4,18,0,6045,2660,1231,33,0
2022-07-09 08:07:13,False,True,2022-06-28 22:08:10,2,0,7,0,6045,2660,1231,33,0
2022-07-09 08:07:13,False,True,2022-06-28 22:08:10,2,1,9,0,6045,2660,1231,33,0
2022-07-09 08:07:29,False,True,2020-11-12 08:16:46,0,0,0,0,109,68,71819,0,0
2022-07-09 08:07:32,False,True,2021-12-04 07:55:40,0,0,0,0,13,7,10280,0,0
2022-07-09 08:07:44,False,True,2019-04-15 13:09:11,1,0,3,0,1707,445,2550,2,0
2022-07-09 08:08:44,False,False,2022-04-08 16:14:55,0,0,0,0,40,37,30108,3,0
2022-07-09 08:08:46,True,True,2009-06-08 15:17:36,8,1,44,3,159905,1932,23242,4472,0
2022-07-09 08:09:00,False,True,2017-06-09 09:29:16,0,0,0,0,2460,475,5885,19,0
2022-07-09 08:09:37,False,True,2011-08-10 14:10:46,0,0,0,0,16936,2076,15718,39,0
2022-07-09 08:10:00,False,True,2011-04-10 22:44:46,0,0,0,0,76,0,3364,0,0
2022-07-09 08:10:24,False,False,2021-05-25 12:11:33,0,0,0,0,18,44,96,0,0
2022-07-09 08:10:54,False,True,2022-06-11 19:07:57,0,0,0,0,1,0,3102,0,0
2022-07-09 08:13:00,True,False,2013-06-21 10:25:42,5,2,7,0,640257,580,78368,989,0
2022-07-09 08:17:29,True,True,2012-02-03 17:00:48,1,1,1,0,30324,139,98436,242,0
2022-07-09 08:17:35,False,False,2021-09-16 10:35:55,0,0,0,0,293,246,14728,1,0
2022-07-09 08:19:28,False,True,2010-09-08 11:24:55,0,0,3,0,32750,16109,74012,212,0
2022-07-09 08:19:37,False,False,2013-03-14 12:38:38,0,1,0,0,13,50,145,2,0
2022-07-09 08:19:53,False,False,2022-05-31 16:30:46,0,0,0,0,2,1,3766,0,0
2022-07-09 08:20:00,False,False,2013-01-30 03:18:05,1,0,1,0,647,448,32614,273,0
2022-07-09 08:20:45,False,True,2016-03-26 00:28:43,0,0,1,0,412,441,465228,0,0
2022-07-09 08:21:35,False,True,2016-03-26 00:28:43,0,0,0,0,412,441,465228,0,0
2022-07-09 08:22:11,False,False,2018-11-22 00:10:27,16,2,42,0,6024,840,17365,72,0
2022-07-09 08:25:06,False,True,2015-06-30 17:59:35,0,0,0,0,502,94,196038,46,0
2022-07-09 08:26:06,False,False,2021-02-23 03:57:14,0,0,0,0,951,3772,1323,13,0
2022-07-09 08:27:27,False,False,2013-03-26 10:05:06,0,1,0,0,75,258,1148,0,0
2022-07-09 08:30:09,True,True,2009-06-11 17:27:42,1,0,2,0,85053,625,105567,468,0
2022-07-09 08:30:12,True,True,2007-08-16 04:20:09,0,0,0,1,468411,824,257791,6017,0
2022-07-09 08:30:41,False,False,2021-10-14 19:50:21,7,4,95,0,412,582,5624,2,0
2022-07-09 08:30:49,False,True,2021-07-13 13:42:12,0,0,0,0,37,13,57406,0,0
2022-07-09 08:32:28,False,False,2009-04-18 06:26:52,0,0,0,0,3163,5014,7199,2,0
2022-07-09 08:32:44,False,False,2020-10-02 06:46:34,0,1,1,0,185,110,1625,1,0
2022-07-09 08:33:31,False,False,2022-01-04 00:37:48,0,0,0,0,10,17,3715,0,0
2022-07-09 08:33:45,False,False,2020-09-25 11:18:54,2,1,0,0,252,37,2515,1,0
2022-07-09 08:34:00,False,False,2011-05-10 04:32:07,0,0,0,0,1461,5001,220953,278,0
2022-07-09 08:34:30,False,True,2022-01-08 19:34:27,0,0,0,0,4,0,12360,0,0
2022-07-09 08:34:44,False,False,2020-09-25 11:18:54,1,1,1,0,252,37,2515,1,0
2022-07-09 08:34:48,False,True,2021-01-10 20:50:00,0,0,0,0,115,36,106225,4,0
2022-07-09 08:34:48,False,True,2021-12-12 22:17:39,0,0,0,0,123,33,153316,1,0
2022-07-09 08:35:25,False,False,2019-08-01 18:31:47,0,0,0,0,401,2164,43131,1,0
2022-07-09 08:36:10,False,True,2021-04-23 06:10:04,0,0,4,0,1355,1281,1546,7,0
2022-07-09 08:38:14,False,False,2009-08-07 16:24:41,0,0,0,0,24638,27103,323676,29,0
2022-07-09 08:39:07,False,True,2014-08-31 22:33:46,6,3,7,3,60396,179,47319,338,0
2022-07-09 08:40:59,False,True,2021-04-08 12:52:16,0,0,0,0,576,484,8430,10,0
2022-07-09 08:42:16,False,True,2021-07-13 13:42:12,0,0,0,0,37,13,57406,0,0
2022-07-09 08:42:18,False,True,2020-11-12 08:16:46,0,0,0,0,109,68,71819,0,0
2022-07-09 08:42:48,False,False,2020-02-27 04:26:39,0,0,2,0,15049,14299,46722,39,0
2022-07-09 08:42:51,False,False,2022-02-02 18:57:12,0,0,0,0,9,10,30687,0,0
2022-07-09 08:43:24,False,True,2011-10-07 09:08:57,0,0,0,0,88,26,10056,1,0
2022-07-09 08:44:00,False,True,2020-03-27 13:22:16,0,0,0,0,10,12,196813,1,0
2022-07-09 08:47:50,False,False,2011-09-27 12:54:33,1,1,3,0,268,1812,5989,0,0
2022-07-09 08:52:45,False,False,2021-11-15 19:55:41,1,18,12,1,3230,2914,7694,1,0
2022-07-09 08:52:51,False,True,2021-04-08 12:52:16,0,0,0,0,576,484,8430,10,0
2022-07-09 08:53:00,False,True,2013-10-15 13:48:37,0,0,0,0,5295,836,3571,91,0
2022-07-09 08:53:28,False,False,2008-02-22 06:36:54,0,0,0,0,958,4998,205756,239,0
2022-07-09 08:53:29,False,True,2015-04-20 08:00:42,1,0,0,0,7569,1448,62674,188,0
2022-07-09 08:53:52,False,True,2016-03-26 00:28:43,0,0,0,0,412,441,465228,0,0
2022-07-09 08:55:07,True,True,2009-05-21 20:57:48,17,3,31,3,36778,210,4829,585,0
2022-07-09 09:00:00,False,True,2019-04-12 20:42:51,0,0,0,0,1437,516,41800,15,0
2022-07-09 09:00:01,False,True,2013-04-23 15:00:02,0,0,0,0,4637,1239,9915,62,0
2022-07-09 09:00:20,False,True,2021-01-19 14:03:49,0,0,0,0,176,483,990,1,0
2022-07-09 09:01:02,False,False,2008-07-22 07:50:55,0,1,1,0,850,808,548,66,0
2022-07-09 09:02:23,False,False,2022-01-15 07:40:24,0,0,0,0,2096,94,636,0,0
2022-07-09 09:04:33,False,False,2021-08-21 06:12:48,0,0,0,0,754,1908,135706,0,0
2022-07-09 09:04:46,False,True,2022-02-19 20:49:35,0,1,1,0,927,2335,8087,2,0
2022-07-09 09:04:52,True,True,2012-09-05 19:59:13,3,2,13,0,24351,7359,27472,455,0
2022-07-09 09:05:45,False,True,2013-02-26 13:14:52,0,0,0,0,1935,544,1920,27,0
2022-07-09 09:06:08,False,True,2017-12-22 14:18:25,0,0,0,0,1990,625,72570,16,0
2022-07-09 09:06:17,False,False,2009-04-30 10:51:06,11,2,51,0,2327,3385,100863,42,0
2022-07-09 09:06:41,False,True,2009-06-15 12:00:52,2,0,3,1,9909,1729,19442,232,0
2022-07-09 09:06:50,False,False,2015-04-09 19:51:15,0,0,0,0,59,569,1109,0,0
2022-07-09 09:06:53,False,True,2017-10-12 18:48:14,0,0,0,0,10779,5147,57857,272,0
2022-07-09 09:10:23,True,False,2013-07-03 02:22:34,0,0,1,0,2916,1434,31991,75,0
2022-07-09 09:10:44,False,True,2010-09-26 21:55:37,0,0,0,0,889,740,91548,22,0
2022-07-09 09:12:42,False,False,2014-05-08 13:23:55,0,0,1,0,172,283,4283,1,0
2022-07-09 09:14:59,False,True,2016-06-10 16:26:31,2,0,10,0,3090,999,36085,8,0
2022-07-09 09:15:32,False,False,2019-07-08 02:33:01,0,0,0,0,1,10,3251,0,0
2022-07-09 09:16:18,False,False,2017-04-13 21:25:30,0,0,0,0,29,80,15175,0,0
2022-07-09 09:16:34,False,True,2018-01-18 07:04:15,0,0,1,0,2940,4811,208597,11,0
2022-07-09 09:17:32,False,True,2009-06-04 19:37:27,0,0,0,0,18454,792,214465,30,0
2022-07-09 09:18:40,True,True,2010-05-08 13:21:45,0,0,2,0,79130,43,353082,661,0
2022-07-09 09:19:00,False,True,2010-05-10 15:40:09,0,0,0,0,2607,92,238728,26,0
2022-07-09 09:22:07,True,True,2008-04-04 09:03:48,1,13,6,0,231375,348,170606,1478,0
2022-07-09 09:23:06,False,True,2009-05-06 15:44:25,0,0,0,0,719,0,544097,32,0
2022-07-09 09:24:49,False,True,2011-03-13 13:47:53,1,0,1,0,18810,99,12745,314,0
2022-07-09 09:26:21,False,True,2021-04-04 13:32:46,0,0,0,0,93,157,165467,1,0
2022-07-09 09:29:25,False,False,2020-06-11 17:14:57,0,0,0,0,14,49,37368,0,0
2022-07-09 09:29:38,False,False,2011-08-11 21:28:40,0,0,0,0,353,16,76325,12,0
2022-07-09 09:33:32,False,True,2010-08-05 23:36:40,0,0,1,0,146,1,9415,2,0
2022-07-09 09:35:14,False,True,2021-06-21 13:29:36,0,0,0,0,74,662,18508,0,0
2022-07-09 09:36:23,False,True,2022-01-14 23:40:55,0,0,0,0,103,1,128163,1,0
2022-07-09 09:37:12,False,True,2018-01-02 15:20:22,0,0,0,0,26,1,9650,0,0
2022-07-09 09:38:43,False,False,2008-12-30 19:13:34,0,0,2,0,3493,3079,285658,33,0
2022-07-09 09:39:51,False,False,2010-09-13 02:49:30,0,0,0,0,12,96,43325,1,0
2022-07-09 09:40:56,False,True,2021-12-11 14:09:57,0,0,0,0,1232,3185,1636,1,0
2022-07-09 09:41:22,False,True,2009-06-09 15:45:33,0,0,0,0,16555,1380,20207,273,0
2022-07-09 09:41:24,False,True,2019-10-05 07:19:42,0,0,1,0,12270,13488,83146,6,0
2022-07-09 09:42:56,True,True,2007-03-29 17:21:02,0,0,1,0,49802,1718,171650,1313,0
2022-07-09 09:43:02,False,True,2021-11-19 00:03:20,1,0,0,0,119,14,26184,2,0
2022-07-09 09:43:21,False,False,2021-07-19 02:32:14,0,1,0,0,203,203,5306,0,0
2022-07-09 09:43:31,False,False,2021-07-19 02:32:14,0,1,0,0,203,203,5306,0,0
2022-07-09 09:45:34,False,False,2021-01-17 23:33:02,4,1,5,0,259,696,6257,2,0
2022-07-09 09:47:08,False,False,2010-03-09 02:10:16,0,0,0,0,1542,3309,120836,16,0
2022-07-09 09:48:04,False,True,2013-03-02 02:25:37,0,0,0,0,5422,5836,134344,301,0
2022-07-09 09:48:39,False,False,2008-11-03 18:18:57,0,0,0,0,956,5002,127004,0,0
2022-07-09 09:48:40,False,False,2009-08-15 17:57:33,1,2,7,0,3246,740,51592,16,0
2022-07-09 09:50:01,False,True,2011-09-05 08:58:05,2,1,3,0,82970,3836,29238,70,0
2022-07-09 09:52:00,True,False,2011-09-10 20:51:44,2,0,4,0,4606,1124,37025,204,0
2022-07-09 09:52:24,False,False,2017-09-09 13:13:39,0,0,0,0,117,660,13421,0,0
2022-07-09 09:52:46,False,True,2021-06-21 13:29:36,0,0,0,0,74,662,18508,0,0
2022-07-09 09:57:27,False,True,2021-07-28 11:16:52,0,0,0,0,14,5,40018,0,0
2022-07-09 09:57:31,False,False,2009-03-15 18:05:38,0,0,0,0,4852,4018,81755,392,0
2022-07-09 09:58:27,False,False,2012-11-16 16:45:58,0,0,0,0,277,870,104627,2,0
2022-07-09 09:58:45,False,True,2014-04-28 03:06:49,0,0,0,0,56,147,3978,6,0
2022-07-09 09:59:04,False,False,2022-05-31 20:25:50,0,0,0,0,1364,2099,4362,0,0
2022-07-09 10:00:11,False,True,2022-07-03 15:43:58,0,0,0,0,853,0,78,0,0
2022-07-09 10:00:19,False,True,2021-12-29 12:19:23,0,0,0,0,311,1080,345466,1,0
2022-07-09 10:01:18,True,False,2008-09-23 14:25:01,1,0,0,0,37645,643,31181,425,0
2022-07-09 10:01:18,False,False,2022-03-19 08:09:47,0,0,0,0,8,0,36229,0,0
2022-07-09 10:01:31,False,True,2021-12-29 12:19:23,0,0,0,0,311,1080,345466,1,0
2022-07-09 10:02:03,False,True,2009-06-04 19:37:27,1,0,0,0,18454,792,214465,30,0
2022-07-09 10:02:05,False,True,2013-11-19 09:22:00,0,0,0,0,516,7,186639,92,0
2022-07-09 10:02:47,False,True,2010-01-07 12:13:52,0,0,1,0,904,645,17381,8,0
2022-07-09 10:05:46,False,False,2010-05-14 10:38:06,0,0,0,0,84,21,426,14,0
2022-07-09 10:08:55,False,False,2010-05-28 08:34:35,2,1,10,1,570702,3885,109902,288,0
2022-07-09 10:09:55,False,False,2022-03-25 15:03:22,1,0,9,0,280,304,960,4,0
2022-07-09 10:11:34,True,True,2010-05-08 13:21:45,0,0,0,1,79130,43,353082,661,0
2022-07-09 10:13:46,False,False,2022-03-25 15:03:22,2,0,9,0,280,304,960,4,0
2022-07-09 10:15:00,True,True,2018-02-04 12:36:42,1,1,1,0,3123,155,34895,0,0
2022-07-09 10:16:26,False,False,2022-03-25 15:03:22,2,0,11,0,280,304,960,4,0
2022-07-09 10:18:31,False,False,2021-08-10 10:38:54,0,0,0,0,2,76,93,0,0
2022-07-09 10:18:55,False,True,2010-05-10 15:40:09,0,0,0,0,2607,92,238728,26,0
2022-07-09 10:19:07,False,False,2019-08-14 13:34:05,0,0,1,0,82,39,1427,0,0
2022-07-09 10:21:12,False,False,2019-05-15 08:36:33,0,0,0,0,0,84,445,0,0
2022-07-09 10:21:27,False,False,2020-06-11 17:14:57,0,0,0,0,14,49,37368,0,0
2022-07-09 10:22:07,False,False,2022-04-03 20:48:54,0,0,0,0,1,0,2067,0,0
2022-07-09 10:24:13,False,True,2022-07-05 05:06:11,0,0,0,0,0,0,2027,0,0
2022-07-09 10:24:53,False,False,2021-03-19 17:58:45,10,14,19,0,14327,10159,12107,6,0
2022-07-09 10:25:11,False,True,2009-02-26 22:11:08,2,1,5,0,3986,1307,104782,84,0
2022-07-09 10:25:28,True,True,2008-12-12 06:01:55,0,1,4,0,5613900,27,435712,3660,0
2022-07-09 10:28:07,False,True,2021-05-13 08:00:58,0,0,0,0,1129,2139,436476,8,0
2022-07-09 10:28:11,False,True,2013-11-18 17:52:29,0,0,1,0,9918,220,131434,249,0
2022-07-09 10:28:38,False,False,2022-07-04 16:28:40,0,1,0,0,44,6,40,2,0
2022-07-09 10:32:04,False,False,2014-01-09 00:04:25,0,0,0,0,378,77,62142,47,0
2022-07-09 10:32:29,False,False,2022-01-08 14:12:31,0,0,0,0,105,106,26730,1,0
2022-07-09 10:32:39,False,True,2016-09-28 20:52:06,1,1,0,0,5577,2600,39903,66,0
2022-07-09 10:32:41,False,True,2016-09-28 20:52:06,0,1,0,0,5577,2600,39903,66,0
2022-07-09 10:32:43,False,True,2016-09-28 20:52:06,0,2,0,0,5577,2600,39903,66,0
2022-07-09 10:32:44,False,True,2016-09-28 20:52:06,0,0,0,0,5577,2600,39903,66,0
2022-07-09 10:32:56,False,True,2021-04-08 04:42:59,1,0,1,0,37,24,9710,0,0
2022-07-09 10:33:16,False,True,2021-06-21 13:29:36,0,0,0,0,74,662,18508,0,0
2022-07-09 10:34:52,False,True,2021-06-21 13:29:36,0,0,0,0,74,662,18508,0,0
2022-07-09 10:35:30,False,True,2022-06-14 02:35:09,0,0,0,0,7,0,7805,0,0
2022-07-09 10:39:09,False,False,2022-04-08 16:14:55,0,0,0,0,40,37,30108,3,0
2022-07-09 10:40:59,True,True,2018-11-15 16:23:04,0,0,0,0,8966,70,36371,61,0
2022-07-09 10:42:31,False,False,2013-08-14 13:29:56,0,0,0,0,1653,1709,37723,17,0
2022-07-09 10:43:13,False,False,2011-10-08 00:39:09,0,0,0,0,232,2693,3231,0,0
2022-07-09 10:45:51,False,True,2018-11-26 23:09:45,0,0,0,0,54,33,13173,0,0
2022-07-09 10:46:26,False,True,2011-06-22 20:51:54,3,6,7,0,8850,7374,117797,586,0
2022-07-09 10:47:56,False,True,2020-03-27 13:22:16,0,0,0,0,10,12,196813,1,0
2022-07-09 10:49:49,False,True,2019-04-04 10:16:38,0,1,0,0,8062,264,132962,30,0
