user_account_age_months,user is verified,user has url,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,class
29,0,0,0,0,4,0,38,69,1225,0,0
24,0,0,0,0,0,0,78,599,3731,0,0
160,0,0,0,0,0,0,947,3776,29525,24,0
125,0,1,1,0,7,0,6836,3565,44586,152,0
47,0,0,0,0,1,0,154,716,1968,2,0
148,0,1,0,0,0,0,1207,1448,57464,95,0
159,0,0,0,0,0,0,104,485,5355,1,0
167,0,1,3,0,4,1,6329,5724,298862,82,0
2,0,0,1,0,0,0,0,30,2,0,0
2,0,1,0,0,0,0,32,65,4167,0,0
13,0,0,0,0,0,0,37,91,9768,0,0
138,0,1,3,0,2,0,9159,3860,26491,359,0
68,0,1,0,1,3,0,2843,2221,45513,5,0
128,0,0,0,0,6,0,14890,443,32389,388,0
90,0,1,1,1,7,0,350,907,6336,2,0
160,0,0,0,0,0,0,672,463,7850,0,0
95,0,0,0,0,0,0,46,33,2785,1,0
5,0,0,0,0,1,0,201,479,6995,0,0
66,1,0,6,1,14,0,12682,253,1660,132,0
79,0,0,0,2,5,0,3739,4811,14898,0,0
6,0,0,0,1,1,0,169,172,6315,0,0
160,0,0,1,0,5,0,5319,4036,53437,180,0
49,0,0,0,0,0,0,683,1097,5148,3,0
12,0,0,0,0,0,0,83,327,2593,0,0
75,0,0,9,4,22,0,72642,60582,271148,38,0
74,0,0,0,1,1,0,941,5004,12648,19,0
106,0,0,0,3,4,0,651,819,12339,63,0
76,0,0,0,0,0,0,1385,1175,5564,3,0
137,0,0,0,0,0,0,105,44,5008,0,0
93,0,0,0,0,1,0,17,40,348,0,0
107,1,1,0,1,1,0,6389,1346,23156,122,0
3,0,0,0,1,1,0,2007,2897,3846,0,0
57,0,1,0,0,0,0,215,202,7490,0,0
6,0,0,0,1,2,0,1397,3440,31865,1,0
9,0,0,0,1,8,0,1583,1629,32895,11,0
19,0,0,0,0,0,0,179,292,8072,0,0
149,0,0,0,1,1,0,1957,2747,208280,20,0
23,0,0,0,0,0,0,27,871,8281,0,0
115,0,0,0,0,0,0,2234,3605,93682,27,0
23,0,1,0,0,2,0,1129,4558,8088,0,0
15,0,0,0,1,0,0,0,7,488,0,0
25,0,1,0,0,0,0,1417,1,12584,16,0
25,0,1,0,0,0,0,1417,1,12584,16,0
116,0,0,0,0,2,0,706,744,78088,0,0
55,1,1,0,0,1,0,18946,3,1086251,125,0
55,1,1,0,0,0,0,18946,3,1086251,125,0
55,1,1,0,0,0,0,18946,3,1086251,125,0
55,1,1,1,0,0,0,18946,3,1086251,125,0
3,0,0,0,0,0,0,581,438,7043,0,0
19,0,0,0,0,2,0,6707,382,457,25,0
19,0,0,0,0,1,0,6707,382,457,25,0
171,0,1,0,1,5,1,1656,1384,47697,34,0
125,0,0,0,1,4,0,2283,2619,9022,3,0
65,0,0,0,0,0,0,11,72,13297,0,0
17,0,0,0,0,0,0,75,454,5804,0,0
129,1,0,6,0,14,1,20749,3596,22788,447,0
127,0,0,1,0,1,0,390,1871,3406,14,0
115,0,1,0,0,0,0,471,966,98823,70,0
145,0,0,1,1,1,0,4746,5215,394614,217,0
137,0,0,0,0,0,0,1158,715,83681,4,0
157,0,1,2,0,4,0,12292,2538,97287,280,0
25,0,1,0,0,0,0,16,213,327,1,0
143,0,0,0,0,0,0,597,528,124722,13,0
46,0,0,0,0,14,0,19692,2450,5551,33,0
159,0,1,5,0,14,0,2234,3494,9545,30,0
63,0,0,0,0,0,0,964,4992,18274,3,0
38,0,1,1,0,1,0,2545,2842,27577,10,0
156,0,0,1,0,3,0,207,1042,8791,5,0
123,0,1,0,0,1,0,9595,2690,115092,18,0
152,0,0,4,0,13,0,1120,694,35084,2,0
37,0,0,0,0,0,0,1250,2789,15725,3,0
2,0,1,0,0,0,0,32,65,4167,0,0
13,0,0,0,0,0,0,37,91,9768,0,0
159,0,1,0,0,0,0,4289,1306,38638,143,0
29,0,0,0,0,2,0,1236,3,8798,5,0
76,0,1,9,1,9,1,5840,931,13248,6,0
26,0,1,0,1,1,0,911,241,25867,2,0
13,0,0,0,1,0,0,83,72,950,0,0
6,0,1,0,0,0,0,152,1969,4053,0,0
136,0,0,0,1,1,0,1229,1093,58714,0,0
163,0,0,0,1,1,0,3493,3079,285658,33,0
160,0,0,0,0,0,0,1371,2225,94644,6,0
0,0,0,0,0,0,0,53,149,315,0,0
51,0,0,0,0,0,0,756,1064,27711,0,0
95,0,0,0,0,0,0,289,884,19942,0,0
2,0,0,1,0,4,0,293,224,4090,0,0
46,0,0,0,0,1,0,0,6,56,0,0
133,0,0,0,1,1,0,109,332,2140,1,0
2,0,0,0,0,4,0,9,62,537,0,0
32,0,0,0,0,1,0,154,631,89,2,0
24,0,0,0,0,3,0,29,71,1900,0,0
21,0,0,0,0,0,0,412,192,22550,0,0
3,0,0,0,0,0,0,228,987,1667,0,0
37,0,0,0,0,9,0,221,331,2062,0,0
160,0,1,0,0,1,0,10013,9556,139754,112,0
40,0,0,0,0,0,0,184,764,4013,0,0
40,0,0,0,0,0,0,138,479,10608,0,0
162,0,0,0,1,0,0,898,977,72650,12,0
137,0,0,0,0,1,0,26,173,315,0,0
81,0,0,0,0,1,0,14,45,202,0,0
134,0,0,1,0,1,1,2726,2267,120978,33,0
69,0,0,0,1,1,0,346,535,24391,5,0
79,0,0,0,0,0,0,141,186,14671,3,0
27,0,0,0,0,2,0,215,29,4340,3,0
62,0,0,0,0,2,0,218,723,24778,4,0
17,0,0,0,0,4,0,70,215,2302,1,0
120,0,1,0,0,10,0,284,4599,11639,4,0
28,0,0,4,1,15,0,4453,4187,26076,7,0
107,1,1,0,2,0,0,6389,1346,23156,122,0
159,0,0,0,1,0,0,2315,4759,11320,2,0
107,1,1,0,2,1,0,6389,1346,23156,122,0
5,0,0,0,1,2,0,813,73,2143,5,0
107,1,1,1,4,11,0,6389,1346,23156,122,0
107,1,1,1,3,7,1,6389,1346,23156,122,0
64,0,0,0,0,0,0,61,373,1216,0,0
32,0,0,0,0,1,0,3278,3469,63788,37,0
41,0,1,0,3,5,0,992,569,36145,2,0
2,0,0,0,0,0,0,122,236,2124,0,0
29,0,1,0,0,1,0,567,836,1675,9,0
51,0,1,0,1,1,0,368,334,26206,1,0
148,0,0,0,0,0,0,33,92,721,1,0
172,0,1,0,1,1,1,1774,2002,6733,51,0
43,0,1,0,1,0,0,1967,698,1733,6,0
146,0,0,0,0,5,0,259,1077,4485,1,0
19,0,0,0,0,1,0,1545,4965,10879,0,0
69,0,0,1,1,5,0,524,769,31618,4,0
79,0,0,0,1,4,0,3739,4811,14898,0,0
71,0,0,0,0,2,1,1283,1811,24292,1,0
71,0,0,0,0,0,0,1283,1811,24292,1,0
68,0,1,0,1,1,0,193,1965,45334,9,0
63,0,0,0,1,6,0,899,1908,13662,3,0
120,0,1,0,0,5,0,3272,4988,33761,52,0
7,0,0,0,0,1,0,21,16,598,0,0
107,1,1,0,2,1,0,6389,1346,23156,122,0
19,0,0,0,1,1,0,452,260,25009,5,0
26,0,0,0,1,0,0,33,1,6615,1,0
77,0,0,0,0,4,0,1181,1132,66322,14,0
159,0,1,0,0,0,0,1983,4057,2935,27,0
133,0,0,0,1,0,0,24,182,175,0,0
160,0,0,0,0,0,0,335,390,23806,4,0
14,0,0,0,1,0,0,4,0,7985,0,0
7,0,1,0,0,1,0,117,161,4110,0,0
158,0,1,0,1,0,0,1926,832,32136,0,0
125,0,0,0,0,2,0,23,299,810,0,0
132,1,1,0,0,1,0,31945,1413,20501,271,0
91,0,1,0,1,1,0,1726,4971,11154,14,0
3,0,0,1,0,1,0,414,539,4967,0,0
18,0,0,0,0,1,0,66,13,2262,0,0
2,0,0,0,0,2,0,105,156,3613,0,0
49,0,1,0,2,0,0,22752,861,53865,170,0
117,0,0,0,1,1,0,56,133,2584,2,0
170,0,0,0,1,4,0,695,586,9249,11,0
170,0,0,0,1,2,0,695,586,9249,11,0
120,0,1,0,0,0,0,284,4599,11639,4,0
26,0,1,0,2,3,0,248,210,1219,3,0
164,1,0,0,1,3,0,5240,3956,15984,91,0
155,0,0,0,0,0,0,2061,1943,140591,44,0
164,0,1,0,0,4,0,18862,3628,38624,297,0
137,0,0,0,2,3,0,1247,3461,21875,0,0
0,0,0,0,1,2,0,96,267,352,0,0
124,0,0,0,1,1,0,353,1603,5972,1,0
13,0,0,1,0,2,0,1284,1174,8239,1,0
16,0,0,0,0,0,0,513,392,2870,0,0
26,0,0,0,1,1,0,675,1143,22744,12,0
7,0,0,0,1,0,0,464,462,6765,7,0
114,0,0,0,3,2,0,258,315,17362,0,0
11,0,0,0,0,0,0,1208,1847,5178,4,0
148,0,0,0,0,3,0,33,92,721,1,0
120,0,0,0,1,0,0,864,1572,15808,0,0
23,0,1,0,0,2,0,5771,6319,22025,24,0
1,0,1,0,0,0,0,94,640,1139,0,0
23,0,1,1,4,6,0,67,1070,5292,0,0
159,0,0,0,0,0,0,82,148,3594,0,0
8,0,0,0,0,0,0,22,30,749,1,0
120,0,1,0,0,0,0,137,501,18878,2,0
114,0,1,0,1,0,0,4888,5343,83588,6,0
161,0,0,0,1,0,0,957,488,145066,74,0
129,0,0,0,1,1,0,158,491,19655,0,0
28,0,0,0,0,1,0,149,472,2806,1,0
29,0,0,0,1,1,0,59,177,5077,1,0
29,0,0,0,0,0,0,59,177,5077,1,0
14,0,0,0,2,1,0,361,464,4683,2,0
25,0,0,0,1,0,0,42,114,1284,0,0
3,0,0,0,0,0,0,29,482,453,1,0
16,0,0,0,0,7,0,27,93,2551,0,0
68,0,0,0,0,0,0,1,97,25447,0,0
15,0,0,0,1,6,0,498,664,6484,1,0
163,0,0,0,0,1,0,1026,1340,17566,4,0
158,0,0,0,0,0,0,339,3478,6669,0,0
32,0,1,0,1,2,0,296,245,12079,2,0
4,0,1,0,0,1,0,1316,258,2338,1,0
18,0,0,0,0,0,0,556,696,33385,2,0
82,0,0,0,0,0,0,356,414,42037,4,0
68,0,0,1,0,1,0,684,1246,12265,3,0
47,0,0,0,0,0,0,23,79,257,0,0
6,0,0,0,0,0,0,5,18,289,0,0
6,0,0,0,2,0,0,6,19,439,0,0
6,0,0,0,2,0,0,6,19,439,0,0
6,0,0,0,0,0,0,6,19,439,0,0
6,0,0,0,0,0,0,6,19,439,0,0
102,0,0,0,0,0,0,49,221,634,0,0
115,0,0,0,0,0,0,132,163,156,3,0
16,0,1,0,1,0,0,881,652,25293,3,0
20,0,0,0,0,3,0,11,270,232,0,0
71,0,0,0,1,5,0,78,36,4093,10,0
119,0,0,0,0,26,0,36,106,648,2,0
23,0,0,0,1,0,0,32,50,423,0,0
135,0,0,0,0,2,0,300,506,6295,0,0
16,0,0,0,0,18,0,0,30,162,0,0
3,0,0,0,0,0,0,93,251,2012,0,0
9,0,0,0,0,2,0,20,294,826,0,0
90,0,1,0,1,0,0,2307,693,60462,6,0
18,0,0,0,1,0,0,53,93,886,0,0
58,0,0,0,0,1,0,40,114,6140,0,0
99,0,0,0,1,1,0,94,160,527,0,0
99,0,0,0,0,0,0,352,301,43233,19,0
24,0,0,17,0,15,0,228,916,24574,3,0
15,0,1,0,1,0,0,852,819,5019,0,0
3,0,0,0,1,0,0,220,339,1243,0,0
2,0,0,0,1,0,0,494,345,6716,2,0
170,0,0,0,1,8,0,444,4839,6853,10,0
126,0,0,0,0,0,0,21,64,2061,1,0
25,0,0,0,1,0,0,4,25,504,0,0
29,0,0,0,1,1,0,992,215,2799,3,0
10,0,0,0,0,0,0,4,74,1334,0,0
11,0,0,0,0,0,0,76,754,4620,0,0
122,0,0,0,2,0,0,5016,5014,17732,11,0
112,0,1,0,0,0,0,36,129,2295,0,0
11,0,0,0,0,0,0,114,234,1525,0,0
1,0,0,0,2,1,0,168,272,1044,4,0
18,0,0,0,0,0,0,103,101,3488,2,0
54,0,0,0,0,2,0,100,408,8010,0,0
140,0,0,0,0,0,0,24,181,257,1,0
29,0,1,0,2,6,0,821,780,1502,14,0
137,0,0,0,0,1,0,1146,1263,220251,53,0
80,0,1,0,1,0,0,31,109,5896,4,0
61,0,0,0,0,1,0,388,391,50615,2,0
9,0,0,0,0,1,0,83,148,1909,0,0
5,0,0,0,0,1,0,660,1252,3925,1,0
18,0,0,2,2,11,0,934,877,91572,3,0
110,0,1,0,0,1,0,1036,827,52528,9,0
160,0,0,0,0,0,0,7676,1361,15345,44,0
10,0,0,0,0,3,0,84,422,1941,3,0
118,0,0,0,2,2,0,208,2918,6971,2,0
65,0,0,0,0,0,0,384,246,720,0,0
41,0,0,0,0,0,0,286,383,4388,1,0
126,0,0,1,2,5,0,41,198,3827,0,0
99,0,0,0,0,0,0,1094,1623,26328,3,0
154,0,1,0,0,2,0,6347,1682,7533,168,0
134,0,0,0,0,0,0,1072,1266,29351,7,0
98,0,0,0,0,0,0,460,606,89684,18,0
146,0,1,0,0,0,0,212,95,13999,13,0
16,0,0,1,1,1,0,2598,4736,4182,13,0
4,0,0,0,2,0,0,53,156,1749,2,0
16,0,0,0,0,1,0,1657,2457,15645,0,0
60,0,0,0,1,0,0,236,430,396,2,0
84,0,0,0,0,1,0,1475,854,123575,10,0
16,0,0,0,0,0,0,22,105,1474,1,0
46,0,0,0,0,1,0,296,468,13607,0,0
5,0,0,0,1,1,0,93,260,1347,0,0
96,0,1,0,0,0,0,2694,5001,99469,19,0
4,0,0,0,1,1,0,297,1047,6782,0,0
2,0,0,0,0,0,0,306,878,640,1,0
61,0,0,0,0,1,0,522,494,3630,6,0
138,0,0,0,0,0,0,100,2199,10368,0,0
0,0,0,0,0,0,0,2,41,38,0,0
70,0,1,0,1,0,0,139,572,509,1,0
16,0,0,0,0,0,0,513,392,2870,0,0
169,0,1,0,0,1,0,2082,1628,260903,167,0
14,0,0,0,1,3,0,8,118,1698,1,0
6,0,0,0,0,1,0,214,340,5333,3,0
49,0,0,0,0,0,0,53,220,1516,1,0
106,0,0,0,0,9,0,2397,2147,12715,3,0
68,0,1,6,19,72,0,76388,1080,22585,541,0
41,0,0,0,0,0,0,286,383,4388,1,0
61,0,0,0,0,2,0,410,2383,8924,2,0
135,0,1,0,0,0,0,55,617,937,0,0
156,0,1,0,1,0,0,146,209,2088,24,0
3,0,0,0,0,1,0,5,5,399,0,0
0,0,0,0,0,0,0,44,159,1412,0,0
157,1,1,0,0,1,1,4772,884,2716,33,0
147,0,0,0,2,10,0,908,1550,11064,1,0
134,0,1,0,1,1,0,294,914,511,2,0
6,0,0,0,0,2,0,118,127,4333,1,0
6,0,0,0,1,0,0,6,19,439,0,0
6,0,0,0,1,0,0,6,19,439,0,0
68,0,0,0,0,0,0,892,1086,87125,8,0
108,0,0,0,0,0,0,303,1360,9871,0,0
2,0,0,0,1,0,0,8,15,1458,0,0
146,0,0,0,0,0,0,1909,1529,111007,31,0
28,0,0,1,0,5,0,458,236,25221,9,0
1,0,0,0,0,0,0,13,349,825,1,0
3,0,0,0,0,0,0,111,82,3000,0,0
3,0,0,0,1,0,0,111,82,3000,0,0
121,0,0,0,1,0,0,399,1301,18745,8,0
2,0,0,0,0,0,0,68,503,1296,1,0
93,0,0,0,0,0,0,57,269,1310,1,0
32,0,0,0,1,0,0,83,244,4572,0,0
10,0,0,0,0,0,0,29,73,391,0,0
131,0,1,0,0,1,0,857,518,37335,2,0
5,0,0,0,0,2,0,423,685,14803,1,0
60,0,0,0,0,0,0,86,103,4779,2,0
76,0,1,0,0,0,0,2073,1425,1136,0,0
31,0,0,0,2,0,0,230,316,4459,0,0
165,0,0,2,0,3,0,53,322,3058,1,0
160,0,0,0,0,0,0,145,628,5133,2,0
66,0,0,0,2,1,0,15653,15695,12551,11,0
156,0,1,0,0,1,1,5144,5225,20507,11,0
3,0,0,0,0,0,0,18,23,917,0,0
26,0,0,0,0,0,0,26,103,2920,1,0
139,0,1,0,1,1,0,4835,1442,16019,113,0
19,0,0,0,0,4,0,195,373,5424,4,0
18,0,0,0,0,0,0,60,272,12136,0,0
80,0,0,0,0,0,0,22,73,5980,0,0
2,0,0,0,0,4,0,11,21,969,0,0
67,0,0,0,0,0,0,27,184,591,0,0
80,0,0,2,2,0,0,2012,296,13991,10,0
4,0,1,0,0,0,0,154,4,71269,1,0
116,0,0,0,0,1,0,54,346,5978,1,0
99,0,0,0,0,1,0,2594,3917,16772,0,0
87,0,0,6,26,466,2,21,76,2874,0,0
67,0,0,0,0,0,0,16,125,5214,0,0
67,0,0,1,0,5,0,16,125,5214,0,0
67,0,0,0,0,0,0,16,125,5214,0,0
3,0,0,0,0,0,0,82,290,954,0,0
29,0,1,0,0,1,0,3082,3073,29872,25,0
104,0,1,0,0,0,0,8495,1125,51541,3,0
18,0,0,0,0,0,0,30,43,1613,0,0
114,0,1,0,1,1,0,98,524,1196,4,0
78,0,1,0,0,0,0,2041,2454,16989,72,0
6,0,0,0,0,0,0,5,18,289,0,0
43,0,0,0,1,0,0,934,764,530,1,0
107,1,1,2,1,8,0,6389,1346,23156,122,0
107,1,1,0,1,3,0,6389,1346,23156,122,0
101,0,1,0,0,1,0,4024,2705,26733,7,0
158,0,1,0,0,1,0,717,2044,55699,2,0
3,0,0,0,0,0,0,228,457,11376,0,0
1,0,0,0,0,0,0,26,81,676,0,0
19,0,0,0,0,0,0,54,164,3028,2,0
58,0,0,0,0,0,0,47,172,91,0,0
67,0,0,0,0,0,0,580,1577,14123,3,0
152,0,0,0,0,1,0,124,986,339,2,0
15,0,1,0,0,0,0,98,136,12057,0,0
135,0,0,0,1,0,0,1400,1228,138301,22,0
13,0,0,0,0,0,0,28,38,1395,0,0
137,0,1,0,0,1,0,191,343,2513,6,0
151,0,0,0,0,0,1,7976,585,66846,34,0
76,0,0,0,0,0,0,6274,6897,219055,79,0
4,0,0,0,0,3,0,16,155,2195,0,0
62,0,0,0,0,0,0,3,67,19,0,0
34,0,1,0,0,0,0,282,231,439,1,0
137,0,0,0,0,0,0,242,714,16064,0,0
41,0,0,0,0,4,0,9,24,661,0,0
108,0,0,0,0,0,0,2,53,108,0,0
36,0,0,0,0,1,1,228,127,12502,0,0
84,0,1,0,0,1,0,930,990,4994,3,0
107,1,1,0,3,0,0,6389,1346,23156,122,0
107,1,1,0,1,0,0,6389,1346,23156,122,0
117,0,0,0,0,1,0,1369,2052,29609,0,0
6,0,1,0,0,0,0,2,25,25,0,0
9,0,0,0,1,0,0,18,144,1143,5,0
76,0,0,0,0,2,0,571,2701,9557,13,0
133,0,0,0,2,0,0,954,668,4913,0,0
133,0,0,0,1,2,0,954,668,4913,0,0
10,0,0,0,0,0,0,211,178,20194,4,0
20,0,0,0,0,0,0,27,56,3310,0,0
0,0,0,0,0,1,0,610,632,218,0,0
2,0,0,0,0,3,0,1074,944,5426,0,0
3,0,0,0,1,0,0,60,243,2241,0,0
139,0,0,0,1,0,0,474,4994,72848,25,0
86,0,0,0,1,0,0,4614,5071,54644,18,0
20,0,0,0,1,0,0,1124,532,25388,2,0
17,0,0,0,1,1,0,615,1024,5899,0,0
139,0,0,0,0,0,0,45,116,1044,0,0
28,0,0,0,0,0,0,27,21,4355,0,0
13,0,1,0,0,0,0,112,453,1615,0,0
19,0,0,0,0,0,0,285,246,6455,0,0
125,0,0,0,0,0,0,36090,35312,86143,24,0
11,0,1,0,0,4,0,3004,389,22547,26,0
57,0,1,0,1,0,0,1052,3088,49592,4,0
58,0,0,0,0,2,0,19,239,4416,1,0
6,0,0,1,1,1,0,79,463,4164,2,0
69,0,0,0,0,1,0,460,4994,8591,5,0
69,0,0,0,1,0,0,460,4994,8591,5,0
19,0,0,0,0,2,0,3,39,49,0,0
0,0,0,0,0,0,0,60,208,2354,0,0
152,0,0,2,32,12,8,6076,5932,2455,2,0
153,0,0,1,0,2,0,86,244,1552,1,0
35,0,0,0,1,1,0,270,106,75348,1,0
109,0,0,0,1,1,0,163,815,3877,0,0
96,0,0,0,0,1,0,2269,3590,5729,2,0
3,0,0,0,0,0,0,4,34,316,0,0
125,0,0,0,1,1,0,855,1413,10473,14,0
125,0,0,0,0,0,0,799,545,18035,4,0
143,0,0,0,0,1,0,6415,5456,130276,53,0
15,0,0,0,0,1,0,0,25,43,0,0
91,0,0,0,0,1,0,126,590,3646,0,0
11,0,0,0,1,0,0,156,165,4011,0,0
91,0,0,0,0,0,0,17,244,7708,0,0
125,1,0,0,2,1,0,35736,9502,137402,103,0
11,0,1,0,0,1,0,3004,389,22547,26,0
115,0,0,0,0,2,0,241,690,23554,1,0
31,0,0,0,0,2,0,411,958,15209,4,0
8,0,1,0,0,0,0,222,903,9312,0,0
37,0,0,0,0,0,0,1344,709,109385,2,0
11,0,0,1,0,3,0,156,165,4011,0,0
161,0,1,0,0,0,0,12854,5983,14383,483,0
114,0,0,0,0,3,0,538,560,16795,6,0
45,0,0,0,1,1,0,38163,7851,42497,80,0
1,0,0,0,0,0,0,29,178,571,0,0
146,0,1,0,1,2,0,2170,3363,4956,8,0
2,0,0,0,0,2,0,24,26,76,1,0
10,0,0,0,1,0,0,12,46,2057,0,0
103,0,0,0,1,0,0,14,44,1484,1,0
2,0,0,0,0,1,0,0,10,72,0,0
59,0,0,0,2,7,0,389,817,3042,5,0
36,0,0,1,0,2,0,173,1163,10634,1,0
132,0,1,1,1,0,0,567,815,5971,9,0
3,0,0,0,0,0,0,5,5,399,0,0
27,0,0,0,0,0,0,4,236,1758,0,0
122,0,0,0,1,1,0,782,1621,33129,14,0
11,0,0,0,3,7,0,4042,561,22450,60,0
123,0,0,0,0,0,0,1665,1719,8176,2,0
28,0,0,0,1,0,0,1731,638,27589,2,0
4,0,0,0,1,0,0,220,1272,6257,0,0
6,0,0,0,0,2,1,316,337,13430,0,0
125,0,1,0,1,1,0,27460,1766,50641,35,0
145,0,0,0,0,0,0,1235,1898,11550,1,0
41,0,0,0,1,0,0,29,279,3092,0,0
40,0,0,0,0,0,0,460,458,9195,0,0
41,0,0,1,0,0,0,286,383,4388,1,0
0,0,0,0,1,0,0,1,69,76,0,0
111,0,0,1,0,6,0,477,856,14810,1,0
25,0,0,0,0,0,0,1468,1839,60090,0,0
32,0,0,0,0,1,0,776,251,8171,0,0
132,0,0,0,0,1,0,7321,3022,110055,137,0
11,0,0,0,0,0,0,1765,533,2113,15,0
11,0,0,0,1,1,0,334,1055,11748,2,0
73,0,0,0,0,1,0,1478,2912,22868,16,0
125,0,0,0,0,1,1,3767,4104,13278,1,0
9,0,0,0,0,0,0,52,265,142,0,0
154,0,0,0,1,1,0,2,12,398,0,0
35,0,0,0,0,2,0,30,214,2853,0,0
41,0,0,0,0,0,0,72,89,3243,0,0
42,0,0,0,1,0,0,401,378,33141,4,0
5,0,0,0,0,2,0,1,133,694,0,0
5,0,0,0,0,2,0,113,134,7558,0,0
107,0,0,0,0,1,0,284,1212,12293,4,0
111,0,0,0,0,2,0,2219,1106,20814,36,0
25,0,0,0,0,3,0,2,61,31,0,0
119,0,0,0,1,0,0,439,1969,12735,0,0
153,0,0,1,0,16,0,124,273,11700,1,0
79,0,0,0,0,0,0,11571,12719,144735,33,0
78,0,0,0,0,0,0,84,78,2119,0,0
137,0,0,0,0,0,0,153,144,1651,0,0
117,0,0,0,0,1,0,427,1853,71272,5,0
137,0,0,0,0,0,0,294,2940,13187,4,0
6,0,0,0,4,1,0,1397,3440,31865,1,0
123,0,0,0,0,0,0,3444,3355,45937,35,0
2,0,0,0,0,0,0,27,43,1082,0,0
95,0,1,0,0,0,0,655,652,17129,43,0
24,0,0,0,2,1,0,343,397,3054,0,0
139,0,0,0,0,0,0,303,487,56180,15,0
2,0,0,0,3,1,0,125,190,897,0,0
2,0,0,0,1,0,0,125,190,897,0,0
3,0,0,0,1,3,0,232,1650,4258,0,0
41,0,0,0,1,0,0,136,91,18850,0,0
119,0,0,0,0,1,0,24,51,1500,0,0
159,0,0,0,1,6,0,3163,5014,7199,2,0
112,0,0,1,0,0,0,1635,4997,36338,0,0
134,0,0,0,0,1,0,2998,3472,117731,122,0
33,0,0,0,0,1,0,131,223,3400,0,0
7,0,0,0,0,1,0,1012,1022,2986,0,0
45,0,0,0,0,1,0,49,229,6713,3,0
150,0,1,0,0,2,0,2664,1676,16893,24,0
156,0,0,0,1,1,0,1093,1254,129055,13,0
112,0,0,0,0,0,0,1635,4997,36338,0,0
44,0,0,0,0,1,0,656,875,3599,0,0
131,0,0,0,1,1,0,179,582,3608,2,0
5,0,0,0,0,0,0,28,211,895,0,0
66,0,0,0,0,2,0,511,422,10731,7,0
96,0,1,0,0,0,0,64,347,3052,0,0
8,0,0,0,2,0,0,26,50,1944,0,0
8,0,0,0,2,0,0,26,50,1944,0,0
8,0,0,0,1,0,0,26,50,1944,0,0
43,0,0,0,0,5,0,3,132,1,0,0
114,0,1,0,0,1,0,3467,4994,85602,90,0
62,0,0,0,1,2,0,2294,1250,64351,0,0
8,0,0,0,0,0,0,4,12,129,0,0
9,0,0,0,0,1,0,57,152,2906,0,0
23,0,0,0,0,1,0,149,56,7811,3,0
149,0,1,0,1,0,0,599,585,4339,39,0
107,1,1,0,1,1,0,6389,1346,23156,122,0
2,0,0,0,1,1,0,323,435,1252,1,0
156,0,0,0,1,1,0,1208,308,116094,18,0
84,0,0,0,0,0,0,21,150,50014,1,0
9,0,0,0,1,0,0,6,27,1421,0,0
65,0,1,0,2,0,0,4790,2148,57232,48,0
93,0,0,0,1,0,0,1495,1032,4609,7,0
80,0,0,0,0,0,0,315,184,13821,3,0
21,0,0,0,0,2,0,51,313,2688,0,0
6,0,0,0,0,0,0,56,158,2706,0,0
66,0,1,0,0,0,0,167,4,15924,1,0
75,0,0,0,0,0,0,20,48,1924,0,0
128,0,0,0,0,0,0,15,143,1436,0,0
3,0,0,0,0,0,0,54,74,487,0,0
91,0,1,0,0,0,0,18,80,497,0,0
130,0,1,0,0,0,0,578,680,89054,35,0
89,0,0,0,0,2,0,338,428,4971,3,0
134,0,0,0,0,0,0,1575,1543,2885,17,0
4,0,1,0,1,3,0,27,54,530,0,0
111,0,0,0,0,0,0,6360,6936,18655,5,0
159,0,1,1,2,3,0,1601,1927,7192,32,0
147,0,0,1,0,1,0,169,416,1900,1,0
150,0,1,0,0,0,0,2946,480,18469,70,0
2,0,0,0,0,1,1,87,122,3584,0,0
13,0,0,0,0,1,0,29,25,1013,0,0
66,0,1,0,0,2,0,20,224,544,2,0
146,0,0,0,0,1,0,153,142,6462,1,0
145,0,1,1,0,1,0,1084,540,39529,10,0
27,0,0,0,0,1,0,2726,2369,48426,2,0
62,0,0,0,1,0,0,15,81,1399,0,0
66,0,0,0,0,3,0,3123,2819,82451,18,0
4,0,0,0,0,0,0,23,73,2966,0,0
67,0,0,0,1,0,0,930,900,31168,1,0
142,0,0,0,0,0,0,10757,1336,141547,20,0
5,0,0,0,0,3,0,330,971,4264,1,0
31,0,0,0,1,2,0,1344,2412,19143,1,0
120,0,0,0,0,3,0,734,1083,4625,0,0
154,0,0,0,0,0,0,3424,4125,108254,40,0
149,0,0,0,0,0,0,20,738,118,0,0
0,0,0,0,0,0,0,60,208,2354,0,0
5,0,0,0,0,2,0,39,248,3540,1,0
160,0,0,0,0,0,0,205,236,6104,1,0
107,1,1,0,0,0,0,6389,1346,23156,122,0
2,0,0,0,0,1,0,23,203,209,0,0
27,0,0,0,1,0,0,9,62,600,1,0
159,0,0,0,1,1,0,147,571,11616,6,0
18,0,0,0,0,1,0,53,93,886,0,0
105,0,0,1,1,13,0,52,579,528,0,0
50,0,0,0,1,5,0,878,2529,31612,2,0
174,0,1,0,1,5,0,9305,1492,121878,191,0
94,0,0,0,1,2,0,1000,1026,14869,4,0
101,0,0,0,0,0,0,91,174,6464,2,0
149,0,1,0,0,0,0,736,758,8388,12,0
6,0,0,0,2,4,0,0,3,37,0,0
153,0,1,0,0,1,0,31556,29588,55592,715,0
